Year,,
2013,,
2014,,
2010,,
2013,,
2011,,
2013,,
2013,,
2008,,
2013,,
2013,,
2013,,
2013,,
2013,,
2013,,
2013,,
2013,,
2013,,
2013,,
2012,,
2013,,
2011,,
2013,,
2013,,
2013,,
2013,,
2013,,
2013,,
1985,,
nan,,
2013,,
2013,,
1985,,
2013,,
2013,,
2013,,
2013,,
2008,,
nan,,
2010,,
nan,,
nan,,
nan,,
nan,,
nan,,
nan,,
2010,,
nan,,
2010,,
nan,,
nan,,
2010,,
2010,,
nan,,
nan,,
nan,,
nan,,
nan,,
2010,,
nan,,
nan,,
nan,,
nan,,
nan,,
nan,,
nan,,
nan,,
nan,,
nan,,
nan,,
nan,,
2010,,
nan,,
nan,,
2010,,
2010,,
nan,,
nan,,
nan,,
nan,,
2010,,
nan,,
2010,,
nan,,
nan,,
nan,,
nan,,
nan,,
nan,,
nan,,
nan,,
nan,,
nan,,
nan,,
2015,,
2015,,
2015,,
2015,,
2015,,
2015,,
nan,,
2015,,
nan,,
2015,,
2014,,
2015,,
2015,,
2015,,
nan,,
2015,,
2015,,
2015,,
nan,,
2015,,
nan,,
2015,,
2015,,
2015,,
2015,,
2014,,
nan,,
nan,,
nan,,
2014,,
2015,,
2014,,
2015,,
nan,,
nan,,
2012,,
2015,,
2015,,
2014,,
2015,,
2015,,
nan,,
nan,,
nan,,
nan,,
2015,,
2015,,
nan,,
2015,,
2015,,
nan,,
2015,,
nan,,
nan,,
2012,,
2015,,
2014,,
2015,,
nan,,
nan,,
nan,,
nan,,
2015,,
2014,,
2014,,
2015,,
2012,,
2015,,
nan,,
nan,,
2015,,
nan,,
2012,,
2012,,
2014,,
nan,,
2014,,
nan,,
nan,,
2015,,
nan,,
nan,,
nan,,
2015,,
2015,,
2012,,
2015,,
2015,,
2012,,
nan,,
2014,,
2015,,
nan,,
2015,,
nan,,
nan,,
2015,,
nan,,
2015,,
nan,,
2014,,
nan,,
2015,,
nan,,
nan,,
2014,,
nan,,
nan,,
2015,,
2015,,
nan,,
nan,,
2015,,
2015,,
2014,,
2012,,
nan,,
2015,,
nan,,
2015,,
2015,,
2015,,
2015,,
2015,,
2012,,
nan,,
2015,,
2015,,
2014,,
nan,,
2014,,
2014,,
2014,,
2014,,
2014,,
2014,,
2014,,
nan,,
2014,,
2015,,
2014,,
2014,,
2015,,
2014,,
2014,,
nan,,
2014,,
nan,,
2014,,
nan,,
2014,,
2014,,
2014,,
2014,,
2014,,
2014,,
2014,,
2014,,
2014,,
2014,,
2014,,
2014,,
2014,,
2015,,
2014,,
2014,,
2015,,
2014,,
2014,,
2014,,
nan,,
2014,,
2014,,
2014,,
2014,,
2014,,
2014,,
2014,,
nan,,
2014,,
2014,,
2014,,
2014,,
2014,,
2014,,
2014,,
nan,,
2015,,
2014,,
nan,,
2014,,
2014,,
nan,,
2015,,
2014,,
2014,,
2014,,
2014,,
2014,,
2014,,
2014,,
2014,,
2014,,
2014,,
2014,,
2014,,
2015,,
nan,,
2014,,
2015,,
2014,,
2014,,
2015,,
2014,,
nan,,
2014,,
nan,,
2014,,
2014,,
2014,,
2014,,
2014,,
nan,,
2014,,
2014,,
2014,,
2014,,
2010,,
2010,,
2010,,
2010,,
2010,,
2010,,
nan,,
2010,,
2010,,
nan,,
2010,,
2010,,
nan,,
nan,,
2010,,
2010,,
nan,,
nan,,
2010,,
2010,,
nan,,
nan,,
2010,,
2010,,
nan,,
2010,,
2010,,
2010,,
nan,,
nan,,
nan,,
2010,,
2010,,
nan,,
nan,,
nan,,
1999,,
2010,,
nan,,
nan,,
2010,,
nan,,
2010,,
2010,,
2010,,
2010,,
2010,,
2010,,
2010,,
nan,,
1999,,
nan,,
2010,,
nan,,
nan,,
nan,,
2006,,
2002,,
2005,,
nan,,
2002,,
nan,,
nan,,
2008,,
2008,,
2008,,
2002,,
2002,,
2002,,
2002,,
2008,,
2005,,
2002,,
2008,,
2005,,
2002,,
2008,,
2008,,
2005,,
2002,,
2002,,
2008,,
2002,,
2008,,
2002,,
2008,,
2009,,
2002,,
2002,,
2006,,
2008,,
2005,,
nan,,
2005,,
2011,,
2010,,
2005,,
nan,,
2011,,
2011,,
nan,,
nan,,
nan,,
2011,,
2001,,
2011,,
2010,,
2011,,
2005,,
2010,,
2011,,
2011,,
nan,,
nan,,
nan,,
2010,,
2011,,
2011,,
2010,,
nan,,
2011,,
2011,,
2005,,
2011,,
2010,,
2011,,
2005,,
nan,,
2011,,
2011,,
2011,,
2011,,
nan,,
2011,,
2011,,
nan,,
nan,,
nan,,
nan,,
2011,,
nan,,
2004,,
nan,,
2005,,
2004,,
nan,,
2004,,
nan,,
nan,,
2004,,
nan,,
2004,,
nan,,
2010,,
nan,,
nan,,
2004,,
nan,,
nan,,
2004,,
nan,,
nan,,
nan,,
nan,,
nan,,
2004,,
2004,,
nan,,
nan,,
2004,,
2004,,
2015,,
nan,,
nan,,
nan,,
nan,,
nan,,
nan,,
nan,,
2004,,
nan,,
nan,,
2015,,
nan,,
2004,,
nan,,
nan,,
nan,,
2015,,
nan,,
2004,,
nan,,
nan,,
nan,,
2005,,
2015,,
nan,,
nan,,
nan,,
nan,,
nan,,
nan,,
2005,,
2015,,
nan,,
2015,,
2005,,
2015,,
2004,,
nan,,
nan,,
nan,,
2004,,
2004,,
nan,,
2015,,
2004,,
nan,,
nan,,
nan,,
nan,,
nan,,
nan,,
2004,,
nan,,
nan,,
2007,,
2013,,
nan,,
nan,,
nan,,
2007,,
2013,,
2014,,
2013,,
nan,,
nan,,
nan,,
2014,,
2014,,
2013,,
2014,,
2006,,
2014,,
nan,,
2014,,
2013,,
nan,,
nan,,
2014,,
2013,,
nan,,
2007,,
2014,,
2014,,
1998,,
2014,,
nan,,
2014,,
2006,,
2007,,
2013,,
2013,,
nan,,
2013,,
2014,,
2014,,
2013,,
2014,,
1998,,
nan,,
nan,,
2013,,
2007,,
1998,,
nan,,
2014,,
nan,,
2014,,
2013,,
2013,,
2014,,
2014,,
2013,,
2014,,
1998,,
nan,,
2012,,
2012,,
2012,,
nan,,
nan,,
2012,,
nan,,
2012,,
2012,,
2012,,
nan,,
2012,,
2012,,
2012,,
2012,,
2012,,
2012,,
2012,,
nan,,
2012,,
nan,,
nan,,
2012,,
2012,,
nan,,
2012,,
2012,,
nan,,
nan,,
2012,,
nan,,
2012,,
2015,,
nan,,
2015,,
nan,,
2015,,
2015,,
2015,,
2015,,
2014,,
2009,,
nan,,
2009,,
nan,,
nan,,
2000,,
2015,,
2010,,
2012,,
nan,,
2014,,
2000,,
2015,,
2015,,
2015,,
2015,,
2015,,
2015,,
2015,,
nan,,
2015,,
2015,,
2010,,
2012,,
2011,,
nan,,
2002,,
nan,,
2015,,
2015,,
2015,,
2015,,
nan,,
nan,,
2015,,
2015,,
2015,,
nan,,
2009,,
2015,,
2015,,
2015,,
2015,,
2009,,
2015,,
2011,,
nan,,
2002,,
nan,,
2015,,
2009,,
2014,,
2009,,
nan,,
nan,,
nan,,
nan,,
2015,,
2014,,
2015,,
nan,,
2014,,
2015,,
2000,,
2015,,
2009,,
nan,,
nan,,
2015,,
2015,,
nan,,
nan,,
nan,,
2015,,
2015,,
nan,,
2015,,
nan,,
2002,,
2015,,
nan,,
nan,,
nan,,
nan,,
2012,,
2015,,
2015,,
nan,,
2015,,
nan,,
2015,,
2015,,
2015,,
nan,,
nan,,
nan,,
2015,,
2015,,
2015,,
2012,,
nan,,
2010,,
nan,,
2015,,
2015,,
2014,,
nan,,
2015,,
nan,,
2014,,
2015,,
2015,,
2015,,
nan,,
nan,,
2015,,
nan,,
2015,,
2009,,
2015,,
2015,,
2015,,
nan,,
nan,,
2015,,
nan,,
2012,,
2015,,
nan,,
nan,,
nan,,
2015,,
2015,,
2015,,
2015,,
2015,,
2015,,
2009,,
nan,,
2011,,
2012,,
nan,,
nan,,
2015,,
2015,,
2015,,
2015,,
2015,,
2015,,
nan,,
2015,,
nan,,
2011,,
2011,,
nan,,
2013,,
2013,,
2013,,
2013,,
nan,,
2013,,
2013,,
2013,,
2013,,
2013,,
2011,,
2011,,
nan,,
2013,,
2009,,
1999,,
2007,,
2006,,
2009,,
2009,,
2009,,
2009,,
2009,,
2009,,
2009,,
1999,,
2009,,
2009,,
2009,,
2009,,
2009,,
nan,,
2009,,
2009,,
2009,,
2002,,
2006,,
2009,,
2009,,
2009,,
nan,,
2009,,
2007,,
2009,,
1999,,
2009,,
2009,,
2007,,
2010,,
2010,,
nan,,
2010,,
2010,,
2010,,
nan,,
2010,,
2010,,
2010,,
2010,,
2010,,
2008,,
2008,,
2010,,
nan,,
2010,,
2010,,
2010,,
2008,,
2010,,
2010,,
2010,,
2010,,
2008,,
2008,,
nan,,
2010,,
2010,,
2008,,
nan,,
2010,,
2010,,
2010,,
2008,,
2008,,
2010,,
2010,,
nan,,
2012,,
nan,,
nan,,
1998,,
1998,,
2000,,
nan,,
nan,,
nan,,
nan,,
nan,,
2011,,
2011,,
2011,,
nan,,
2000,,
nan,,
nan,,
2010,,
1998,,
2011,,
2011,,
nan,,
nan,,
2011,,
2011,,
2010,,
nan,,
nan,,
2011,,
2012,,
2000,,
2012,,
nan,,
nan,,
2001,,
2008,,
2008,,
2008,,
2008,,
2008,,
2007,,
2003,,
2008,,
2008,,
2005,,
2008,,
2008,,
2008,,
2008,,
2003,,
2008,,
2008,,
2008,,
2005,,
2008,,
2008,,
2008,,
2007,,
2008,,
2005,,
2007,,
2008,,
2008,,
2008,,
2005,,
2008,,
2008,,
2008,,
2008,,
2008,,
2005,,
2008,,
2003,,
2001,,
2003,,
2008,,
2008,,
2003,,
2005,,
2008,,
2008,,
2006,,
2008,,
2008,,
2008,,
2008,,
2003,,
2008,,
2013,,
2014,,
2013,,
2014,,
2013,,
2013,,
2014,,
2014,,
2014,,
2013,,
nan,,
1992,,
2013,,
2013,,
2013,,
2013,,
2013,,
2010,,
2010,,
2010,,
2010,,
2013,,
2013,,
2013,,
2010,,
2013,,
2013,,
2013,,
2013,,
nan,,
nan,,
2013,,
2013,,
2009,,
2013,,
2010,,
nan,,
2013,,
nan,,
2013,,
2010,,
2010,,
2010,,
1992,,
2013,,
2013,,
nan,,
2010,,
2013,,
2010,,
2010,,
nan,,
2013,,
2013,,
2010,,
2013,,
2013,,
2013,,
2013,,
2009,,
2009,,
nan,,
2013,,
2010,,
2013,,
1992,,
2013,,
2013,,
2013,,
2013,,
2013,,
2011,,
2010,,
2011,,
nan,,
2011,,
nan,,
2011,,
2011,,
2010,,
2010,,
nan,,
nan,,
2011,,
nan,,
nan,,
2011,,
2011,,
nan,,
nan,,
nan,,
2011,,
2011,,
2011,,
2010,,
2011,,
2011,,
nan,,
2011,,
2011,,
2010,,
2011,,
2011,,
2011,,
nan,,
nan,,
2011,,
2011,,
2011,,
nan,,
2011,,
2011,,
nan,,
2010,,
2011,,
nan,,
nan,,
2011,,
nan,,
2011,,
2011,,
nan,,
1971,,
2011,,
2010,,
nan,,
2012,,
nan,,
nan,,
nan,,
nan,,
nan,,
2014,,
2014,,
nan,,
2014,,
nan,,
2005,,
2012,,
2014,,
2014,,
2014,,
2014,,
2014,,
2012,,
2014,,
2014,,
nan,,
2014,,
2014,,
nan,,
nan,,
nan,,
nan,,
nan,,
nan,,
nan,,
nan,,
nan,,
2014,,
nan,,
nan,,
2014,,
2010,,
2014,,
2014,,
2014,,
nan,,
2014,,
2010,,
2014,,
2014,,
2009,,
2014,,
nan,,
nan,,
2014,,
2014,,
2014,,
2014,,
2014,,
nan,,
2013,,
nan,,
2014,,
2013,,
2009,,
2014,,
2014,,
2014,,
nan,,
nan,,
2014,,
2014,,
2014,,
2014,,
2013,,
2014,,
2014,,
2014,,
2014,,
2009,,
2014,,
nan,,
2014,,
2014,,
2014,,
2014,,
2014,,
2014,,
2014,,
nan,,
2009,,
2014,,
nan,,
2014,,
2014,,
nan,,
2009,,
2014,,
2010,,
2010,,
2010,,
nan,,
2010,,
1997,,
2010,,
2010,,
2010,,
2010,,
2010,,
2010,,
2010,,
2010,,
2010,,
2010,,
nan,,
2010,,
2010,,
2010,,
2010,,
1997,,
nan,,
2010,,
nan,,
2006,,
2010,,
2010,,
2010,,
1997,,
2010,,
2010,,
2010,,
2010,,
1997,,
2010,,
2010,,
nan,,
1997,,
1997,,
1997,,
2010,,
2010,,
2010,,
2006,,
1997,,
2010,,
2010,,
2010,,
nan,,
nan,,
2001,,
nan,,
2010,,
2010,,
nan,,
2010,,
1997,,
nan,,
2010,,
2010,,
2010,,
2010,,
1997,,
2010,,
1997,,
2005,,
2010,,
2010,,
nan,,
nan,,
2010,,
2010,,
2010,,
2010,,
2010,,
2010,,
2010,,
2010,,
2010,,
2010,,
2010,,
nan,,
2012,,
2012,,
nan,,
2015,,
2015,,
nan,,
nan,,
2015,,
nan,,
nan,,
2015,,
nan,,
nan,,
1991,,
2015,,
2015,,
2012,,
2015,,
2015,,
nan,,
2015,,
nan,,
nan,,
nan,,
2015,,
nan,,
2015,,
2015,,
nan,,
1991,,
nan,,
nan,,
2015,,
nan,,
2012,,
nan,,
nan,,
2015,,
2015,,
nan,,
2015,,
nan,,
2015,,
nan,,
2014,,
nan,,
2012,,
1991,,
nan,,
nan,,
2015,,
nan,,
2015,,
2015,,
2015,,
2015,,
2015,,
2015,,
nan,,
nan,,
nan,,
nan,,
2012,,
nan,,
2015,,
2015,,
2015,,
nan,,
nan,,
2012,,
2015,,
2015,,
nan,,
2015,,
2015,,
nan,,
1991,,
nan,,
2015,,
nan,,
2015,,
nan,,
nan,,
2014,,
2015,,
2015,,
nan,,
nan,,
nan,,
2015,,
nan,,
nan,,
nan,,
nan,,
2008,,
nan,,
2015,,
nan,,
2015,,
2008,,
2008,,
nan,,
2015,,
nan,,
nan,,
nan,,
2015,,
nan,,
nan,,
2015,,
nan,,
2015,,
nan,,
nan,,
nan,,
nan,,
nan,,
2015,,
nan,,
nan,,
2015,,
nan,,
2015,,
nan,,
2015,,
nan,,
nan,,
nan,,
nan,,
nan,,
nan,,
2015,,
nan,,
nan,,
2015,,
nan,,
2015,,
nan,,
2008,,
nan,,
nan,,
2015,,
2011,,
2015,,
nan,,
nan,,
nan,,
2011,,
nan,,
2011,,
nan,,
2011,,
2011,,
nan,,
2011,,
2011,,
nan,,
2011,,
2011,,
nan,,
nan,,
2011,,
2011,,
2011,,
2011,,
2011,,
2011,,
nan,,
nan,,
2011,,
2011,,
2011,,
2011,,
2011,,
2011,,
nan,,
nan,,
nan,,
2011,,
2011,,
2011,,
2011,,
nan,,
nan,,
2011,,
nan,,
2011,,
nan,,
2011,,
nan,,
nan,,
2011,,
2011,,
2011,,
2011,,
2011,,
nan,,
2011,,
nan,,
2011,,
nan,,
2011,,
nan,,
2011,,
nan,,
2011,,
2011,,
2011,,
2011,,
2011,,
nan,,
2011,,
2011,,
nan,,
2011,,
2011,,
2011,,
nan,,
2011,,
nan,,
2011,,
nan,,
nan,,
2010,,
nan,,
nan,,
nan,,
nan,,
nan,,
nan,,
2010,,
nan,,
2010,,
2010,,
nan,,
2010,,
nan,,
nan,,
nan,,
nan,,
2010,,
2010,,
nan,,
nan,,
nan,,
2010,,
nan,,
nan,,
nan,,
nan,,
2010,,
nan,,
2010,,
nan,,
nan,,
2010,,
2008,,
2010,,
2009,,
2010,,
nan,,
2012,,
2012,,
nan,,
2012,,
2012,,
2012,,
2012,,
nan,,
2012,,
2012,,
2012,,
2012,,
nan,,
2012,,
nan,,
nan,,
2012,,
2012,,
2012,,
nan,,
nan,,
2012,,
2012,,
2012,,
nan,,
2012,,
2012,,
nan,,
